,Disclosure_Date,Country_WIPO_ID,Actually_File_Date,Is_Priority,Lawfirm,Attorney,Number_of_Inventors,Application_Type,Lead_Inventor,Division_Department,Primary_Division,Owners,Ability_of_investigator_to_continue_research,Ability_to_advance_the_project_outside_the_lab,Compelling_nature_of_data,Detectability_of_infringement_and_enforceability,Development_and_regulatory_path_for_the_product,Freedom-to-operate_FTO_issues,Historical_cooperation_or_not_of_investigator,Identity_of_the_eventual_product,Impact_of_patent_on_adoption_of_technology,Industrial_startup_co-ownership_of_the_IP,Institution,Licensing_interest_by_a_specific_company,Market_feedback,Nature_of_improvement_over_existing_art,Patentability_questions,Risk_cost_sharing_w_other_institution,Size_of_Market,Stage_of_research,topic1,topic2,topic3,lda_topic,Patents_in_Division,Successful Patents_in_Division,Division_Patent_Success_Rate,Patents_in_Tech,Disclosure_to_Filing,Patent_Status
10,0.7750817053995538,0.9411764705882353,0.4500525762355414,1.0,0.7058823529411764,0.576923076923077,0.4,0.42857142857142855,0.2303370786516854,0.6559139784946237,0.0,0.21621621621621623,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.26265846979285185,0.5077985313300334,0.24085838551910158,0.5,0.9999999999999999,1.0,0.0,0.0,0.16128224392687202,no_fund
11,0.7434491615420711,0.9411764705882353,0.27103049421661396,1.0,0.6470588235294118,0.7884615384615385,0.0,0.5714285714285714,0.38202247191011235,0.5376344086021506,0.0,0.8918918918918919,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.03438316583046108,0.9173164351567218,0.05021781465120996,0.5,0.9999999999999999,1.0,0.0,0.0,0.11620335587277736,no_fund
12,0.871971549233163,0.9411764705882353,0.7350157728706623,0.0,0.5294117647058824,0.15384615384615385,0.1,0.8571428571428571,0.6460674157303371,0.6666666666666667,0.0,0.6486486486486487,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.03395050091432961,0.30744237588521417,0.6750983577625134,1.0,0.9999999999999999,1.0,0.0,0.0,0.17430503380916604,fund
13,0.6744214763774665,0.9411764705882353,0.2024185068349107,1.0,0.6470588235294118,0.7884615384615385,0.20000000000000004,0.5714285714285714,0.20786516853932585,0.7741935483870969,0.0,0.8918918918918919,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7914438959835266,0.02952041987029439,0.20088217049188606,0.0,0.9999999999999999,1.0,0.0,0.0,0.17092411720510892,no_fund
14,0.8317650835988244,0.047058823529411764,0.7620925341745535,0.0,0.6470588235294118,0.7884615384615385,0.1,0.2857142857142857,0.5561797752808989,0.05376344086021506,0.0,0.6486486486486487,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.931336028696823,0.045300031388768626,0.044595925459424784,0.0,0.9999999999999999,1.0,0.0,0.06741573033707865,0.23816679188580014,fund
15,0.8317650835988244,0.10588235294117647,0.7599894847528921,0.0,0.6470588235294118,0.7884615384615385,0.1,0.2857142857142857,0.5561797752808989,0.05376344086021506,0.0,0.6486486486486487,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.9313365144308837,0.04529951922510334,0.044595922215700926,0.0,0.9999999999999999,1.0,0.0,0.06741573033707865,0.23716503881793136,fund
16,0.8317650835988244,0.1411764705882353,0.777602523659306,0.0,0.6470588235294118,0.7884615384615385,0.1,0.2857142857142857,0.5561797752808989,0.05376344086021506,0.0,0.6486486486486487,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.9313317542370879,0.04530419205854438,0.04459594384052662,0.0,0.9999999999999999,1.0,0.0,0.06741573033707865,0.24555472076133233,fund
17,0.8317650835988244,0.24705882352941178,0.7599894847528921,0.0,0.6470588235294118,0.7884615384615385,0.1,0.2857142857142857,0.5561797752808989,0.05376344086021506,0.0,0.6486486486486487,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.9312877791134505,0.045347150445975225,0.04459608440189365,0.0,0.9999999999999999,1.0,0.0,0.06741573033707865,0.23716503881793136,fund
18,0.8317650835988244,0.3529411764705882,0.8420084121976865,0.0,0.6470588235294118,0.7884615384615385,0.1,0.2857142857142857,0.5561797752808989,0.05376344086021506,0.0,0.6486486486486487,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.9312901538133034,0.0453448166692736,0.04459607034575695,0.0,0.9999999999999999,1.0,0.0,0.06741573033707865,0.2762334084648134,fund
19,0.8317650835988244,0.49411764705882355,0.7610410094637228,0.0,0.6470588235294118,0.7884615384615385,0.1,0.2857142857142857,0.5561797752808989,0.05376344086021506,0.0,0.6486486486486487,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.9313380795739685,0.045298039758515575,0.044595922215700926,0.0,0.9999999999999999,1.0,0.0,0.06741573033707865,0.23766591535186576,fund
20,0.8317650835988244,0.9411764705882353,0.5215562565720298,1.0,0.6470588235294118,0.576923076923077,0.1,0.5714285714285714,0.5561797752808989,0.05376344086021506,0.0,0.6486486486486487,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.9313320348834342,0.04530390165646612,0.04459593843432019,0.0,0.9999999999999999,1.0,0.0,0.06741573033707865,0.12359128474830954,no_fund
21,0.815465165098417,0.1411764705882353,0.7250262881177711,0.0,0.5294117647058824,0.15384615384615385,0.20000000000000004,0.2857142857142857,0.9719101123595505,0.0,0.0,0.8918918918918919,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.021711310826007284,0.9490154904903774,0.03045458586249817,0.5,0.9999999999999999,1.0,0.0,0.02247191011235955,0.24117205108940643,fund
22,0.815465165098417,0.24705882352941178,0.8703995793901163,0.0,0.5294117647058824,0.15384615384615385,0.20000000000000004,0.2857142857142857,0.9719101123595505,0.0,0.0,0.8918918918918919,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.02171143171981797,0.9490153848896216,0.030454622624701846,0.5,0.9999999999999999,1.0,0.0,0.02247191011235955,0.3104182319058352,no_fund
23,0.815465165098417,0.9411764705882353,0.47213459516298695,1.0,0.5294117647058824,0.576923076923077,0.1,0.5714285714285714,0.9719101123595505,0.0,0.0,0.8918918918918919,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.021710333960840576,0.9490159128934003,0.03045520649499564,0.5,0.9999999999999999,1.0,0.0,0.02247191011235955,0.12071124467818682,no_fund
24,0.8838260354152774,0.9411764705882353,0.7828601472134595,0.0,0.6470588235294118,0.7115384615384616,0.1,0.8571428571428571,0.5280898876404494,0.5268817204301076,0.0,0.6486486486486487,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.004025612778613952,0.2033866964928257,0.8116161851293371,1.0,0.9999999999999999,1.0,0.0,0.0,0.182068620085149,fund
25,0.6605665456521201,0.9411764705882353,0.11882229232386976,1.0,0.6470588235294118,0.7884615384615385,0.20000000000000004,0.5714285714285714,0.5056179775280899,0.7311827956989247,0.0,0.6486486486486487,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.03461076462021474,0.917154728719473,0.05015534593598045,0.5,0.9999999999999999,1.0,0.0,0.0,0.1487603305785124,no_fund
26,0.9254155244375293,0.9411764705882353,0.7941640378548902,0.5,0.1568627450980392,0.8461538461538463,0.20000000000000004,0.5714285714285714,0.12359550561797752,0.5806451612903226,0.0,0.6486486486486487,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.2544127239354105,0.5157439321911358,0.2409829445151109,0.5,0.9999999999999999,1.0,0.0,0.0,0.1347357876283496,no_fund
27,0.5520979970857722,0.10588235294117647,0.015509989484753461,0.0,0.1764705882352941,0.576923076923077,0.30000000000000004,0.2857142857142857,0.8651685393258427,0.043010752688172046,0.0,0.8918918918918919,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.13008666240436828,0.18477822764169055,0.7043943200639374,1.0,0.9999999999999999,1.0,0.0,0.056179775280898875,0.23703981968444776,no_fund
28,0.5520979970857722,0.1411764705882353,0.00525762355415349,0.0,0.1764705882352941,0.576923076923077,0.30000000000000004,0.2857142857142857,0.8651685393258427,0.043010752688172046,0.0,0.8918918918918919,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.13007941956981728,0.184741172336505,0.7044395159496423,1.0,0.9999999999999999,1.0,0.0,0.056179775280898875,0.23215627347858753,no_fund
29,0.5520979970857722,0.24705882352941178,0.0044689800210306885,0.0,0.1764705882352941,0.576923076923077,0.30000000000000004,0.2857142857142857,0.8651685393258427,0.043010752688172046,0.0,0.8918918918918919,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.1300800456270512,0.18474053873197063,0.7044395159496423,1.0,0.9999999999999999,1.0,0.0,0.056179775280898875,0.23178061607813671,no_fund
30,0.5520979970857722,0.44705882352941173,0.0055205047318613865,0.0,0.1764705882352941,0.576923076923077,0.30000000000000004,0.2857142857142857,0.8651685393258427,0.043010752688172046,0.0,0.8918918918918919,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.13008601475895387,0.18475651612631253,0.7044172423791752,1.0,0.9999999999999999,1.0,0.0,0.056179775280898875,0.2322814926120711,no_fund
31,0.5520979970857722,0.49411764705882355,0.004731861198738585,0.0,0.1764705882352941,0.576923076923077,0.30000000000000004,0.2857142857142857,0.8651685393258427,0.043010752688172046,0.0,0.8918918918918919,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.1300777464858301,0.18473994736773852,0.7044424353011113,1.0,0.9999999999999999,1.0,0.0,0.056179775280898875,0.23190583521162034,no_fund
32,0.8367456142517267,0.9411764705882353,0.5247108307045218,1.0,0.6470588235294118,0.576923076923077,0.0,0.5714285714285714,0.7921348314606741,0.010752688172043012,0.0,0.6486486486486487,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8006555941824475,0.10895328404199817,0.11032393117412234,0.0,0.9999999999999999,1.0,0.0,0.0,0.11870773854244927,no_fund
33,0.8774048553999654,0.9411764705882353,0.725814931650894,0.0,0.058823529411764705,0.34615384615384615,0.1,0.8571428571428571,0.7696629213483146,0.7741935483870969,0.0,0.8918918918918919,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2881269422143884,0.018648445073224204,0.7161852562747173,1.0,0.9999999999999999,1.0,0.0,0.0,0.16303531179564235,no_fund
34,0.8802696895606432,0.9411764705882353,0.7731335436382754,0.0,0.5294117647058824,0.15384615384615385,0.20000000000000004,0.8571428571428571,0.19662921348314605,0.6559139784946237,0.0,0.6486486486486487,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.03437471729603031,0.046806200183635495,0.9415376081030714,1.0,0.9999999999999999,1.0,0.0,0.0,0.1819434009516654,fund
35,0.8071093987964404,0.9411764705882353,0.5302313354363832,1.0,0.9215686274509803,0.576923076923077,0.1,0.5714285714285714,0.949438202247191,0.05376344086021506,0.0,0.8648648648648649,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.13099962655685995,0.7778324414223103,0.09625430058044515,0.5,0.9999999999999999,1.0,0.0,0.0,0.15890308039068368,no_fund
36,0.8854066335728927,0.9411764705882353,0.6514195583596214,0.5,0.0196078431372549,0.576923076923077,0.0,0.5714285714285714,0.3595505617977528,0.7956989247311829,0.0,0.6486486486486487,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.05817023741828159,0.8621105459968801,0.08291533608483435,0.5,0.9999999999999999,1.0,0.0,0.0,0.11745554720761332,no_fund
37,0.6848682423254551,0.9411764705882353,0.11251314405888557,1.0,0.6470588235294118,0.7884615384615385,0.30000000000000004,0.5714285714285714,0.8146067415730337,0.13978494623655915,0.0,0.8918918918918919,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5611179469484929,0.16074278811254827,0.29724107467918814,0.0,0.9999999999999999,1.0,0.0,0.0,0.1149511645379414,no_fund
38,0.854584969499395,0.9411764705882353,0.6543112513144065,0.0,0.6666666666666666,0.576923076923077,0.5000000000000001,0.8571428571428571,0.9662921348314606,0.5268817204301076,0.0,0.6486486486486487,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.30756897690817037,0.1389147317404994,0.5735701795539336,1.0,0.9999999999999999,1.0,0.0,0.0,0.15790132732281492,fund
39,0.6535526413277024,0.9411764705882353,0.12618296529968465,1.0,0.6470588235294118,0.7884615384615385,0.30000000000000004,0.5714285714285714,0.6685393258426966,0.6344086021505377,0.0,0.8918918918918919,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.18050563123909885,0.7890701570447974,0.03515805248835215,0.5,0.9999999999999999,1.0,0.0,0.0,0.16115702479338842,no_fund
40,0.8615000864389617,0.9411764705882353,0.5822818086225032,1.0,0.6470588235294118,0.576923076923077,0.20000000000000004,0.5714285714285714,0.5561797752808989,0.05376344086021506,0.0,0.6486486486486487,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2242652832471283,0.2777122255219877,0.5149011191978277,1.0,0.9999999999999999,1.0,0.0,0.0,0.1148259454044578,no_fund
41,0.7980209593901526,0.9411764705882353,0.42586750788643535,1.0,0.6470588235294118,0.7884615384615385,0.0,0.5714285714285714,0.9157303370786517,0.25806451612903225,0.0,0.6486486486486487,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2311163139105805,0.22276047514088512,0.5643033254356371,1.0,0.9999999999999999,1.0,0.0,0.0,0.12071124467818682,no_fund
42,0.7574769701909065,0.047058823529411764,0.3985278654048372,0.0,0.1568627450980392,0.8461538461538463,0.1,0.2857142857142857,0.9269662921348314,0.7204301075268817,0.0,0.6486486486486487,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5021751441094702,0.4644894437894147,0.045279201833219526,0.0,0.9999999999999999,1.0,0.0,0.033707865168539325,0.15915351865765087,no_fund
43,0.7574769701909065,0.10588235294117647,0.3985278654048372,0.0,0.1568627450980392,0.8461538461538463,0.1,0.2857142857142857,0.9269662921348314,0.7204301075268817,0.0,0.6486486486486487,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5021477055320803,0.4645256437284788,0.04526961122302331,0.0,0.9999999999999999,1.0,0.0,0.033707865168539325,0.15915351865765087,no_fund
44,0.7574769701909065,0.24705882352941178,0.3985278654048372,0.0,0.1568627450980392,0.8461538461538463,0.1,0.2857142857142857,0.9269662921348314,0.7204301075268817,0.0,0.6486486486486487,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5021672104531438,0.4645070157551681,0.045269131151892864,0.0,0.9999999999999999,1.0,0.0,0.033707865168539325,0.15915351865765087,no_fund
45,0.7574769701909065,0.9411764705882353,0.3028391167192428,1.0,0.1568627450980392,0.8461538461538463,0.1,0.5714285714285714,0.9269662921348314,0.7204301075268817,0.0,0.6486486486486487,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5021638211088085,0.46450984585542165,0.04526969123487838,0.0,0.9999999999999999,1.0,0.0,0.033707865168539325,0.11357375406962184,no_fund
46,0.6334988022029586,0.9411764705882353,0.11303890641430137,1.0,0.6470588235294118,0.7884615384615385,0.1,0.5714285714285714,0.449438202247191,0.7956989247311829,0.0,0.8918918918918919,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.39859670566308814,0.5554201847734439,0.05592995829676152,0.5,0.9999999999999999,1.0,0.0,0.0,0.18031555221637866,no_fund
47,0.6493253644842887,0.047058823529411764,0.27103049421661396,0.0,0.6470588235294118,0.7884615384615385,0.30000000000000004,0.2857142857142857,0.15730337078651685,0.010752688172043012,0.0,0.8918918918918919,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.04177711764480033,0.054295680341950446,0.9264542489304141,1.0,0.9999999999999999,1.0,0.0,0.14606741573033707,0.235411970949161,no_fund
48,0.6493253644842887,0.09411764705882353,0.27076761303890695,0.0,0.6470588235294118,0.7884615384615385,0.30000000000000004,0.2857142857142857,0.15730337078651685,0.010752688172043012,0.0,0.8918918918918919,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.04177698919512647,0.0542954416842425,0.9264546273648637,1.0,0.9999999999999999,1.0,0.0,0.14606741573033707,0.23528675181567743,no_fund
49,0.6493253644842887,0.10588235294117647,0.27839116719242885,0.0,0.6470588235294118,0.7884615384615385,0.30000000000000004,0.2857142857142857,0.15730337078651685,0.010752688172043012,0.0,0.8918918918918919,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.041777073389030334,0.05429554728499824,0.9264544327414325,1.0,0.9999999999999999,1.0,0.0,0.14606741573033707,0.23891810668670171,no_fund
50,0.6493253644842887,0.1411764705882353,0.27707676130389114,0.0,0.6470588235294118,0.7884615384615385,0.30000000000000004,0.2857142857142857,0.15730337078651685,0.010752688172043012,0.0,0.8918918918918919,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.04177706907139424,0.05429563176560282,0.9264543029924783,1.0,0.9999999999999999,1.0,0.0,0.14606741573033707,0.2382920110192837,no_fund
51,0.6493253644842887,0.24705882352941178,0.27681388012618324,0.0,0.6470588235294118,0.7884615384615385,0.30000000000000004,0.2857142857142857,0.15730337078651685,0.010752688172043012,0.0,0.8918918918918919,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.041777073389030334,0.05429563176560282,0.9264543029924783,1.0,0.9999999999999999,1.0,0.0,0.14606741573033707,0.23816679188580014,no_fund
52,0.6493253644842887,0.3529411764705882,0.3514721345951628,0.0,0.6470588235294118,0.7884615384615385,0.30000000000000004,1.0,0.15730337078651685,0.010752688172043012,0.0,0.8918918918918919,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.041777079865484484,0.05429561698149702,0.9264543029924783,1.0,0.9999999999999999,1.0,0.0,0.14606741573033707,0.27372902579514147,no_fund
53,0.6493253644842887,0.43529411764705883,0.26919032597266046,0.0,0.6470588235294118,0.7884615384615385,0.30000000000000004,1.0,0.15730337078651685,0.010752688172043012,0.0,0.8918918918918919,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.04177706583316716,0.05429556840514938,0.9264544327414325,1.0,0.9999999999999999,1.0,0.0,0.14606741573033707,0.23453543701477586,no_fund
54,0.6493253644842887,0.44705882352941173,0.27155625657202975,0.0,0.6470588235294118,0.7884615384615385,0.30000000000000004,0.2857142857142857,0.15730337078651685,0.010752688172043012,0.0,0.8918918918918919,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.04177715002707104,0.054295790166736406,0.9264541083690471,1.0,0.9999999999999999,1.0,0.0,0.14606741573033707,0.2356624092161282,no_fund
